"bron","text"
"BurgelijkWetboek02","De rechter wijst de vordering tegen alle verweerders af, indien een verweerder ondanks de vergoeding ernstige stoffelijke schade zou lijden door de overdracht, een verweerder houder is van een aandeel waaraan de statuten een bijzonder recht inzake de zeggenschap in de vennootschap verbinden of een eiser jegens een verweerder afstand heeft gedaan van zijn bevoegdheid de vordering in te stellen."
"BurgelijkWetboek02","Indien de rechter oordeelt dat de leden 1 en 4 de toewijzing van de vordering niet beletten, kan hij bevelen dat een of drie deskundigen zullen berichten over de waarde van de over te dragen aandelen. De eerste drie zinnen van artikel 350 lid 3 en de artikelen 351 en 352 zijn van toepassing. De rechter stelt de prijs vast die de over te dragen aandelen op een door hem te bepalen dag hebben. Zo lang en voor zover de prijs niet is betaald, wordt hij verhoogd met rente, gelijk aan de wettelijke rente, van die dag af tot de overdracht; uitkeringen op de aandelen die in dit tijdvak betaalbaar worden gesteld, strekken op de dag van betaalbaarstelling tot gedeeltelijke betaling van de prijs."
"BurgelijkWetboek02","De rechter die de vordering toewijst, veroordeelt de overnemer aan degenen aan wie de aandelen toebehoren of zullen toebehoren de vastgestelde prijs met rente te betalen tegen levering van het onbezwaarde recht op de aandelen. De rechter geeft omtrent de kosten van het geding zodanige uitspraak als hij meent dat behoort. Een verweerder die geen verweer heeft gevoerd, wordt niet verwezen in de kosten."
"BurgelijkWetboek02","Staat het bevel tot overdracht bij gerechtelijk gewijsde vast, dan deelt de overnemer de dag en plaats van betaalbaarstelling en de prijs schriftelijk mee aan de houders van de over te nemen aandelen van wie hij het adres kent. Hij kondigt deze ook aan in een landelijk verspreid dagblad, tenzij hij van allen het adres kent."
"BurgelijkWetboek02","De overnemer kan zich altijd van zijn verplichtingen ingevolge de leden 6 en 7 bevrijden door de vastgestelde prijs met rente voor alle nog niet overgenomen aandelen te consigneren, onder mededeling van hem bekende rechten van pand en vruchtgebruik en de hem bekende beslagen. Door deze mededeling gaat beslag over van de aandelen op het recht op uitkering. Door het consigneren gaat het recht op de aandelen onbezwaard op hem over en gaan rechten van pand of vruchtgebruik over op het recht op uitkering. Aan aandeel- en dividendbewijzen waarop na de overgang uitkeringen betaalbaar zijn gesteld, kan nadien geen recht jegens de vennootschap meer worden ontleend. De overnemer maakt het consigneren en de prijs per aandeel op dat tijdstip bekend op de wijze van lid 7."
"BurgelijkWetboek02","Artikel CIX van Stb. 2016/290 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Certificaten aan toonder van aandelen mogen niet worden uitgegeven. Indien in strijd hiermede is gehandeld, kunnen, zolang certificaten aan toonder uitstaan, de aan het aandeel verbonden rechten niet worden uitgeoefend."
"BurgelijkWetboek02","Uit rechtshandelingen, verricht namens een op te richten vennootschap, ontstaan slechts rechten en verplichtingen voor de vennootschap wanneer zij die rechtshandelingen na haar oprichting uitdrukkelijk of stilzwijgend bekrachtigt of ingevolge lid 4 wordt verbonden."
"BurgelijkWetboek02","Degenen die een rechtshandeling verrichten namens een op te richten vennootschap zijn, tenzij met betrekking tot die rechtshandeling uitdrukkelijk anders is bedongen, daardoor hoofdelijk verbonden, totdat de vennootschap na haar oprichting de rechtshandeling heeft bekrachtigd."
"BurgelijkWetboek02","Indien de vennootschap haar verplichtingen uit de bekrachtigde rechtshandeling niet nakomt, zijn degenen die namens de op te richten vennootschap handelden hoofdelijk aansprakelijk voor de schade die de derde dientengevolge lijdt, indien zij wisten of redelijkerwijs konden weten dat de vennootschap haar verplichtingen niet zou kunnen nakomen, onverminderd de aansprakelijkheid terzake van de bestuurders wegens de bekrachtiging. De wetenschap dat de vennootschap haar verplichtingen niet zou kunnen nakomen, wordt vermoed aanwezig te zijn, wanneer de vennootschap binnen een jaar na de oprichting in staat van faillissement wordt verklaard."
"BurgelijkWetboek02","De oprichters kunnen de vennootschap in de akte van oprichting slechts verbinden door het uitgeven van aandelen, het aanvaarden van stortingen daarop, het aanstellen van bestuurders, het benoemen van commissarissen, het verrichten van rechtshandelingen als bedoeld in artikel 204 lid 1 en het betalen van kosten die met de oprichting verband houden. Indien een oprichter hierbij onvoldoende zorgvuldigheid heeft betracht, zijn de artikelen 9 en 248 van overeenkomstige toepassing."
"BurgelijkWetboek02","Artikel V.1 van Stb. 2012/300 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Treedt volgens Stb. 2012/300 in werking."
"BurgelijkWetboek02","Artikel V.1 van Stb. 2012/300 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Treedt volgens Stb. 2012/300 in werking."
"BurgelijkWetboek02","Rechtshandelingen:"
"BurgelijkWetboek02","in verband met het nemen van aandelen waarbij bijzondere verplichtingen op de vennootschap worden gelegd,"
"BurgelijkWetboek02","strekkende om enigerlei voordeel te verzekeren aan een oprichter der vennootschap of aan een bij de oprichting betrokken derde,"
"BurgelijkWetboek02","betreffende inbreng op aandelen anders dan in geld,"
"BurgelijkWetboek02","moeten in haar geheel worden opgenomen in de akte van oprichting of in een geschrift dat daaraan in origineel of in authentiek afschrift wordt gehecht en waarnaar de akte van oprichting verwijst. Indien de vorige zin niet in acht is genomen, kunnen voor de vennootschap uit deze rechtshandelingen geen rechten of verplichtingen ontstaan."
"BurgelijkWetboek02","Na de oprichting kunnen de in het vorige lid bedoelde rechtshandelingen zonder voorafgaande goedkeuring van de algemene vergadering slechts worden verricht, indien en voor zover aan het bestuur de bevoegdheid daartoe uitdrukkelijk bij de statuten is verleend."
"BurgelijkWetboek02","Indien bij de oprichting inbreng op aandelen anders dan in geld wordt overeengekomen, maken de oprichters een beschrijving op van hetgeen wordt ingebracht, met vermelding van de daaraan toegekende waarde en van de toegepaste waarderingsmethoden. De beschrijving heeft betrekking op de toestand van hetgeen wordt ingebracht op een dag die niet eerder ligt dan zes maanden voor de oprichting. De beschrijving wordt door alle oprichters ondertekend. De vennootschap legt deze te haren kantore ter inzage van de houders van haar aandelen en anderen aan wie het vergaderrecht toekomt."
"BurgelijkWetboek02","Indien voor de inbreng bekend is dat de waarde na de in lid 1, tweede zin, bedoelde dag van de beschrijving aanzienlijk is gedaald, is een nieuwe beschrijving vereist."
"BurgelijkWetboek02","Artikelen V.1 en V.2 van Stb. 2012/300 bevatten overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Treedt volgens Stb. 2012/300 in werking."
"BurgelijkWetboek02","Indien na de oprichting inbreng op aandelen anders dan in geld wordt overeengekomen, maakt de vennootschap overeenkomstig artikel 204a lid 1 een beschrijving op van hetgeen wordt ingebracht. De beschrijving heeft betrekking op de toestand op een dag die niet eerder dan zes maanden ligt voor de dag waarop de aandelen worden genomen dan wel waartegen een bijstorting is uitgeschreven of waarop zij is overeengekomen. De bestuurders ondertekenen de beschrijving; ontbreekt de handtekening van een of meer hunner, dan wordt daarvan onder opgave van reden melding gemaakt. De vennootschap legt de beschrijving te haren kantore ter inzage van de houders van haar aandelen en anderen aan wie het vergaderrecht toekomt."
"BurgelijkWetboek02","Artikel 204a lid 2 is van overeenkomstige toepassing."
"BurgelijkWetboek02","Dit artikel is niet van toepassing voor zover de inbreng bestaat uit aandelen, certificaten van aandelen, daarin converteerbare rechten of winstbewijzen van een andere rechtspersoon, waarop de vennootschap een openbaar bod heeft uitgebracht, mits deze effecten of een deel daarvan zijn toegelaten tot de handel op een gereglementeerde markt of een multilaterale handelsfaciliteit, als bedoeld in artikel 1:1 van de Wet op het financieel toezicht of een met een gereglementeerde markt of multilaterale handelsfaciliteit vergelijkbaar systeem uit een staat die geen lidstaat is."
"BurgelijkWetboek02","Artikelen V.1 en V.2 van Stb. 2012/300 bevatten overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Treedt volgens Stb. 2012/300 in werking."
"BurgelijkWetboek02","Artikel V.1 van Stb. 2012/300 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Treedt volgens Stb. 2012/300 in werking."
"BurgelijkWetboek02","De vennootschap kan geen eigen aandelen nemen."
"BurgelijkWetboek02","De vennootschap kan slechts ingevolge een besluit van de algemene vergadering na de oprichting aandelen uitgeven, voor zover bij de statuten geen ander orgaan is aangewezen. De algemene vergadering kan haar bevoegdheid hiertoe overdragen aan een ander orgaan en kan deze overdracht herroepen."
"BurgelijkWetboek02","Het vorige lid is van overeenkomstige toepassing op het verlenen van rechten tot het nemen van aandelen, maar is niet van toepassing op het uitgeven van aandelen aan iemand die een voordien reeds verkregen recht tot het nemen van aandelen uitoefent."
"BurgelijkWetboek02","Voor zover de statuten niet anders bepalen, heeft iedere aandeelhouder bij uitgifte van aandelen een voorkeursrecht naar evenredigheid van het gezamenlijke bedrag van zijn aandelen, behoudens de beide volgende leden. Hij heeft geen voorkeursrecht op aandelen die worden uitgegeven aan werknemers van de vennootschap of van een groepsmaatschappij. Het voorkeursrecht kan, telkens voor een enkele uitgifte, worden beperkt of uitgesloten bij besluit van de algemene vergadering, voor zover de statuten niet anders bepalen."
"BurgelijkWetboek02","Voor zover de statuten niet anders bepalen, hebben houders van aandelen"
"BurgelijkWetboek02","die geen recht geven tot deling in de winst of reserves van de vennootschap of die niet boven een bepaald percentage van het nominale bedrag of slechts in beperkte mate daarboven delen in de winst, of"
"BurgelijkWetboek02","die niet boven het nominale bedrag of slechts in beperkte mate daarboven delen in een overschot na vereffening, of"
"BurgelijkWetboek02","waaraan ingevolge een statutaire regeling op grond van artikel 228 lid 5 geen stemrecht is verbonden,"
"BurgelijkWetboek02","geen voorkeursrecht op uit te geven aandelen."
"BurgelijkWetboek02","Voor zover de statuten niet anders bepalen, hebben de aandeelhouders geen voorkeursrecht op uit te geven aandelen in een van de in lid 2 onder a, b en c omschreven soorten."
"BurgelijkWetboek02","De vennootschap kondigt de uitgifte met voorkeursrecht en het tijdvak waarin dat kan worden uitgeoefend, aan in een schriftelijke mededeling aan alle aandeelhouders aan het door hen opgegeven adres. Tenzij de statuten anders bepalen, wordt aan de eis van schriftelijkheid voldaan indien de mededeling elektronisch is vastgelegd."
"BurgelijkWetboek02","Het voorkeursrecht kan worden uitgeoefend gedurende ten minste vier weken na de dag van de verzending van de aankondiging."
"BurgelijkWetboek02","Voor zover de statuten niet anders bepalen, hebben de aandeelhouders een voorkeursrecht bij het verlenen van rechten tot het nemen van andere aandelen dan de in lid 2 onder a, b en c omschreven soorten; de vorige leden zijn van overeenkomstige toepassing. Aandeelhouders hebben geen voorkeursrecht op aandelen die worden uitgegeven aan iemand die een voordien reeds verkregen recht tot het nemen van aandelen uitoefent."
"BurgelijkWetboek02","Artikel V.1 van Stb. 2012/300 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek02","Treedt volgens Stb. 2012/300 in werking."
"BurgelijkWetboek02","Het bestuur beslist over de verkrijging van aandelen in het kapitaal van de vennootschap. Verkrijging door de vennootschap van niet volgestorte aandelen in haar kapitaal is nietig."
"BurgelijkWetboek02","De vennootschap mag, behalve om niet, geen volgestorte eigen aandelen verkrijgen indien het eigen vermogen, verminderd met de verkrijgingsprijs, kleiner is dan de reserves die krachtens de wet of de statuten moeten worden aangehouden of indien het bestuur weet of redelijkerwijs behoort te voorzien dat de vennootschap na de verkrijging niet zal kunnen blijven voortgaan met het betalen van haar opeisbare schulden."
"BurgelijkWetboek02","Indien de vennootschap na een verkrijging anders dan om niet niet kan voortgaan met het betalen van haar opeisbare schulden, zijn de bestuurders die dat ten tijde van de verkrijging wisten of redelijkerwijs behoorden te voorzien, jegens de vennootschap hoofdelijk verbonden tot vergoeding van het tekort dat door de verkrijging is ontstaan, met de wettelijke rente vanaf de dag van de verkrijging. Artikel 248 lid 5 is van overeenkomstige toepassing. Niet verbonden is de bestuurder die bewijst dat het niet aan hem te wijten is dat de vennootschap de aandelen heeft verkregen en dat hij niet nalatig is geweest in het treffen van maatregelen om de gevolgen daarvan af te wenden. Met een bestuurder wordt voor de toepassing van dit artikellid gelijkgesteld degene die het beleid van de vennootschap heeft bepaald of mede heeft bepaald, als ware hij bestuurder. De vordering kan niet worden ingesteld tegen de door de rechter benoemde bewindvoerder. De vervreemder van de aandelen die wist of redelijkerwijs behoorde te voorzien dat de vennootschap na de verkrijging niet zou kunnen voortgaan met het betalen van haar opeisbare schulden is jegens de vennootschap gehouden tot vergoeding van het tekort dat door de verkrijging van zijn aandelen is ontstaan, voor ten hoogste de verkrijgingsprijs van de door hem vervreemde aandelen, met de wettelijke rente vanaf de dag van de verkrijging. Indien de bestuurders de vordering uit hoofde van de eerste zin hebben voldaan, geschiedt de in de vorige zin bedoelde vergoeding aan de bestuurders, naar evenredigheid van het gedeelte dat door ieder der bestuurders is voldaan. De bestuurders en de vervreemder zijn niet bevoegd tot verrekening van hun schuld uit hoofde van dit artikel."
